Número do processo,Turma,Seção,Data da sessão,Data da publicação,Número da decisão,Decisão,Nome do relator,CNPJ,Razao Social,Nat. Jur.,Qual. Resp.,Capital,Porte,situação cadastral,data início atividade,cnae principal,bairro,cep,uf,municipio,CNAE fiscal - descricao,Classificação,nj_2,nj_3,qr_5,qr_10,qr_12,qr_13,qr_16,qr_17,qr_28,qr_49,qr_50,qr_64,qr_65,"cn_ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","cn_AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",cn_ALIMENTAÇÃO,cn_ALOJAMENTO,cn_ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,cn_ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"cn_ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","cn_ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","cn_ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",cn_ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,cn_ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,cn_ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,cn_ATIVIDADES DE RÁDIO E DE TELEVISÃO,cn_ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL,cn_ATIVIDADES DE SERVIÇOS FINANCEIROS,"cn_ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",cn_ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,cn_ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,cn_ATIVIDADES IMOBILIÁRIAS,"cn_ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",cn_ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,"cn_CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA","cn_COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",cn_COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"cn_COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",cn_COMÉRCIO VAREJISTA,cn_CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,cn_CONSTRUÇÃO DE EDIFÍCIOS,cn_EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,cn_EDUCAÇÃO,"cn_ELETRICIDADE, GÁS E OUTRAS UTILIDADES",cn_ERRO,cn_ESGOTO E ATIVIDADES RELACIONADAS,cn_FABRICAÇÃO DE BEBIDAS,"cn_FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","cn_FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","cn_FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",cn_FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"cn_FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",cn_FABRICAÇÃO DE MÓVEIS,"cn_FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",cn_FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,cn_FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,cn_FABRICAÇÃO DE PRODUTOS DE MADEIRA,"cn_FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",cn_FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,cn_FABRICAÇÃO DE PRODUTOS DIVERSOS,cn_FABRICAÇÃO DE PRODUTOS DO FUMO,cn_FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,cn_FABRICAÇÃO DE PRODUTOS QUÍMICOS,cn_FABRICAÇÃO DE PRODUTOS TÊXTEIS,"cn_FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",cn_IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,"cn_MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",cn_METALURGIA,cn_OBRAS DE INFRA-ESTRUTURA,cn_ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,cn_OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,"cn_OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",cn_PESQUISA E DESENVOLVIMENTO CIENTÍFICO,"cn_PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",cn_PUBLICIDADE E PESQUISA DE MERCADO,cn_REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,"cn_SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","cn_SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",cn_SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,cn_SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,"cn_SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",cn_SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,cn_SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,cn_TELECOMUNICAÇÕES,cn_TRANSPORTE AQUAVIÁRIO,cn_TRANSPORTE AÉREO,cn_TRANSPORTE TERRESTRE,cl_negado,cl_parcial,cl_provido,pt_1.0,pt_3.0,pt_5.0
10280.901681/2010-60,Segunda Turma Extraordinária da Primeira Seção,Primeira Seção de Julgamento,08/05/2019,29/05/2019,1002-000.680,"Recurso Voluntário Provido em Parte Aguardando Nova Decisão Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento parcial ao Recurso Voluntário, para afastar a negativa em relação ao pedido de restituição, com retorno dos autos à Unidade de Origem para que se profira nova decisão, nos termos da Súmula CARF n° 84. (assinado digitalmente) Ailton Neves da Silva - Presidente. (assinado digitalmente) Breno do Carmo Moreira Vieira - Relator. Participaram da sessão de julgamento os conselheiros: Aílton Neves da Silva (Presidente), Breno do Carmo Moreira Vieira, Rafael Zedral e Marcelo José Luz de Macedo.",BRENO DO CARMO MOREIRA VIEIRA,04.913.711/0001-08,BANCO DO ESTADO DO PARA S A,2038.0,16.0,"1300664126,30",5.0,2.0,19660929.0,6422100.0,CAMPINA,66010000.0,PA,427.0,ATIVIDADES DE SERVIÇOS FINANCEIROS,parcial,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10530.904158/2009-62,Primeira Turma Ordinária da Segunda Câmara da Primeira Seção,Primeira Seção de Julgamento,19/09/2019,21/10/2019,1201-003.159,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade, em conhecer do recurso voluntário e, no mérito, dar-lhe parcial provimento para determinar o retorno dos autos à Unidade Local para analisar o direito creditório decorrente da DCTF Retificadora, transmitida em 06.11.2009, e prolatar novo Despacho Decisório; retomando-se novo rito processual. (documento assinado digitalmente) Lizandro Rodrigues de Sousa (Presidente). - Presidente (documento assinado digitalmente) Efigênio de Freitas Júnior - Relator Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Luis Henrique Marotti Toselli, Allan Marcel Warwar Teixeira, Gisele Barra Bossa, Efigênio de Freitas Júnior, Alexandre Evaristo Pinto, André Severo Chaves (Suplente convocado) e Lizandro Rodrigues de Sousa (Presidente).",EFIGENIO DE FREITAS JUNIOR,16.233.389/0001-55,LOJAS LE BISCUIT S/A,2054.0,10.0,"345165868,69",5.0,2.0,19720707.0,4712100.0,CENTRO,44002296.0,BA,3515.0,COMÉRCIO VAREJISTA,parcial,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10469.902318/2009-20,Primeira Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,19/03/2019,10/05/2019,1401-003.247,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, dar provimento parcial ao recurso tão-somente para reconhecer o erro de fato na formulação do pedido de repetição de indébito, afastando o óbice de retificação de ofício do Per/DComp apresentado, determinando a restituição dos autos à Unidade de Origem para análise da liquidez e certeza do crédito pretendido. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo nº 10469.902321/2009-43, paradigma ao qual o presente processo foi vinculado. (assinado digitalmente) Luiz Augusto de Souza Gonçalves - Presidente e Relator. Participaram da sessão de julgamento os conselheiros: Abel Nunes de Oliveira Neto, Daniel Ribeiro Silva, Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Carlos André Soares Nogueira (relator), Letícia Domingues Costa Braga, Eduardo Morgado Rodrigues, Luiz Augusto de Souza Gonçalves (presidente).",LUIZ AUGUSTO DE SOUZA GONCALVES,08.693.517/0001-15,LUIZ FLOR & FILHOS LTDA,2062.0,49.0,"446000,00",5.0,2.0,19830928.0,4731800.0,LAGOA NOVA,59063200.0,RN,1761.0,COMÉRCIO VAREJISTA,parcial,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10865.900594/2010-14,Primeira Turma Extraordinária da Primeira Seção,Primeira Seção de Julgamento,09/10/2019,23/10/2019,1001-001.452,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao recurso. (documento assinado digitalmente) Sérgio Abelson  Presidente e Relator Participaram do presente julgamento os Conselheiros: Sérgio Abelson (Presidente), José Roberto Adelino da Silva, Andréa Machado Millan e André Severo Chaves.",SERGIO ABELSON,02.042.860/0001-13,SOGEFI SUSPENSION BRASIL LTDA.,2062.0,5.0,"37161683,00",5.0,2.0,19970708.0,2944100.0,DISTRITO INDUSTRIAL,13803705.0,SP,6717.0,"FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",provido,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10650.900801/2010-56,Primeira Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,12/12/2018,11/01/2019,1301-003.633,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por maioria de votos, em indeferir o pedido de complementação do Termo de Diligência Fiscal e, no mérito, dar provimento parcial ao recurso para reconhecer o direito de crédito adicional, em valores originais, de R$ 688.893,25, nos termos do voto do relator. (assinado digitalmente) Fernando Brasil de Oliveira Pinto - Presidente e Relator Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Carlos Augusto Daniel Neto, Ângelo Abrantes Nunes (suplente convocado), Amélia Wakako Morishita Yamamoto, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente). Ausente, justificadamente, a Conselheira Giovana Pereira de Paiva Leite, substituída pelo Conselheiro Ângelo Abrantes Nunes.",FERNANDO BRASIL DE OLIVEIRA PINTO,19.443.985/0001-58,VALE FERTILIZANTES S.A.,2054.0,10.0,"3519439686,40",5.0,8.0,19770404.0,2013402.0,INDL DE UBERABA,38001970.0,MG,5401.0,FABRICAÇÃO DE PRODUTOS QUÍMICOS,parcial,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19515.721306/2015-16,Primeira Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,15/05/2019,11/06/2019,1301-003.901,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, em: (i) por unanimidade de votos, negar provimento ao recurso de ofício, rejeitar a arguição de decadência e o pedido de perícia; e (ii) por maioria de votos, no mérito, negar provimento ao recurso voluntário, vencido o Conselheiro Carlos Augusto Daniel Neto que votou por lhe dar provimento. (Assinado digitalmente) Fernando Brasil de Oliveira Pinto - Presidente. (Assinado digitalmente) Giovana Pereira de Paiva Leite - Relatora. Participaram do presente julgamento os Conselheiros: Roberto Silva Júnior, José Eduardo Dornelas Souza, Nelso Kichel, Carlos Augusto Daniel Neto, Giovana Pereira de Paiva Leite, Amélia Wakako Morishita Yamamoto, José Roberto Adelino da Silva (suplente convocado) e Fernando Brasil de Oliveira Pinto (Presidente). Ausente a Conselheira Bianca Felícia Rothschild, substituída pelo Conselheiro José Roberto Adelino da Silva.",GIOVANA PEREIRA DE PAIVA LEITE,40.432.544/0001-47,CLARO S.A.,2054.0,16.0,"18744414942,98",5.0,2.0,19920423.0,6120501.0,SANTO AMARO,4709110.0,SP,7107.0,TELECOMUNICAÇÕES,negado,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13839.908073/2012-82,Terceira Turma Extraordinária da Primeira Seção,Primeira Seção de Julgamento,09/07/2019,06/08/2019,1003-000.783,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento parcial ao recurso, para determinar o retorno dos autos à Unidade Local para analisar o direito creditório decorrente de pagamento a maior ou indevido, considerando a DCTF Retificadora e as provas colacionadas aos presentes autos, e, havendo a constatação de liquidez e certeza do crédito a título de pagamento indevido ou a maior de IRPJ, que seja realizada a homologação da DCOMP nº 07810.94284.240811.1.3.04-0213.. (documento assinado digitalmente) Carmen Ferreira Saraiva - Presidente (documento assinado digitalmente) Bárbara Santos Guedes - Relator Participaram do presente julgamento os Conselheiros: Bárbara Santos Guedes, Mauritânia Elvira de Sousa Mendonça, Wilson Kazumi Nakayama e Carmen Ferreira Saraiva (Presidente)",BARBARA SANTOS GUEDES,11.124.089/0001-14,ANTRACTOR DO BRASIL COMERCIO DE PECAS PARA TRATORES LTDA.,2062.0,49.0,"1500000,00",5.0,2.0,20090820.0,4662100.0,SANTO ANTONIO,13290000.0,SP,6647.0,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",parcial,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16327.004117/2002-90,1ª TURMA/CÂMARA SUPERIOR REC. FISCAIS,Câmara Superior de Recursos Fiscais,10/10/2019,04/11/2019,9101-004.466,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em conhecer do Recurso Especial e, no mérito, em dar-lhe provimento. (documento assinado digitalmente) Viviane Vidal Wagner  Presidente em exercício (documento assinado digitalmente) Livia De Carli Germano - Relatora Participaram do presente julgamento os Conselheiros: André Mendes de Moura, Cristiane Silva Costa, Edeli Pereira Bessa, Demetrius Nichele Macei, Fernando Brasil de Oliveira Pinto (suplente convocado), Livia De Carli Germano, Amélia Wakako Morishita Yamamoto, Viviane Vidal Wagner (Presidente em Exercício). Ausente a conselheira Andrea Duek Simantob, substituída pelo conselheiro Fernando Brasil de Oliveira Pinto.",LIVIA DE CARLI GERMANO,62.931.522/0001-64,CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DE SAO PAULO - SICOOB CENTRAL CECRESP,2143.0,16.0,"0,00",5.0,2.0,19900510.0,6424702.0,STA EFIGENIA,1033040.0,SP,7107.0,ATIVIDADES DE SERVIÇOS FINANCEIROS,provido,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10530.900482/2014-79,Primeira Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,14/05/2019,05/06/2019,1301-003.881,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento parcial ao recurso para superar os óbices de ausência de retificação da DCTF e da alocação dos pagamentos referentes ao indébito pleiteado, e determinar o retorno dos autos à unidade de origem para que analise o mérito do pedido quanto à liquidez do crédito requerido, oportunizando ao contribuinte, antes, a apresentação de documentos, esclarecimentos e, se possível, de retificações das declarações apresentadas. Ao final, deverá ser proferido despacho decisório complementar, retomando-se, a partir daí, o rito processual de praxe, inclusive quanto à apresentação de nova manifestação de inconformidade em caso de indeferimento do pleito, nos termos do voto do relator. Declarou-se impedido de participar do julgamento o Conselheiro José Roberto Adelino da Silva (suplente convocado), substituído pelo Conselheiro Breno do Carmo Moreira Vieira (suplente convocado). (assinado digitalmente) Fernando Brasil de Oliveira Pinto - Presidente e Relator Participaram do presente julgamento os Conselheiros: Roberto Silva Júnior, José Eduardo Dornelas Souza, Nelso Kichel, Carlos Augusto Daniel Neto, Giovana Pereira de Paiva Leite, Amélia Wakako Morishita Yamamoto, Breno do Carmo Moreira Vieira (suplente convocado) e Fernando Brasil de Oliveira Pinto (Presidente). Ausente a Conselheira Bianca Felícia Rothschild, substituída pelo Conselheiro Breno do Carmo Moreira Vieira.",FERNANDO BRASIL DE OLIVEIRA PINTO,42.509.257/0001-13,MINERACAO CARAIBA S/A,2054.0,16.0,"314842990,46",5.0,2.0,19751124.0,729404.0,SEDE,48960000.0,BA,3655.0,PESQUISA E DESENVOLVIMENTO CIENTÍFICO,parcial,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10880.919474/2015-15,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,12/06/2019,25/07/2019,1302-003.662,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário, nos termos do relatório e voto do relator. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo 10880.919471/2015-73, paradigma ao qual o presente processo foi vinculado. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente e Relator Participaram da sessão de julgamento os conselheiros: Luiz Tadeu Matosinho Machado, Ricardo Marozzi Gregorio, Paulo Henrique Silva Figueiredo, Rogério Aparecido Gil, Maria Lúcia Miceli, Flávio Machado Vilhena Dias, Marcelo José Luz de Macedo (Suplente convocado) e Gustavo Guimarães da Fonseca.",LUIZ TADEU MATOSINHO MACHADO,65.477.507/0001-86,PROZYN INDUSTRIA E COMERCIO EIRELI,2305.0,65.0,"1607516,00",5.0,2.0,19910218.0,2093200.0,JARDIM RAPOSO TAVARES,5551020.0,SP,7107.0,FABRICAÇÃO DE PRODUTOS QUÍMICOS,negado,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10880.919471/2015-73,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,12/06/2019,28/06/2019,1302-003.659,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário, nos termos do relatório e voto da relatora. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente. (assinado digitalmente) Maria Lúcia Miceli - Relatora. Participaram da sessão de julgamento os conselheiros: Luiz Tadeu Matosinho Machado, Ricardo Marozzi Gregorio, Paulo Henrique Silva Figueiredo, Rogério Aparecido Gil, Maria Lúcia Miceli, Flávio Machado Vilhena Dias, Marcelo José Luz de Macedo (Suplente convocado) e Gustavo Guimarães da Fonseca.",MARIA LUCIA MICELI,65.477.507/0001-86,PROZYN INDUSTRIA E COMERCIO EIRELI,2305.0,65.0,"1607516,00",5.0,2.0,19910218.0,2093200.0,JARDIM RAPOSO TAVARES,5551020.0,SP,7107.0,FABRICAÇÃO DE PRODUTOS QUÍMICOS,negado,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10073.721867/2012-44,Primeira Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,20/11/2018,10/01/2019,1401-003.002,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, acolher os embargos para retificar o acórdão nº 1401-002.362, proferido em 11/04/2018, nos seguinte termos: Nesse sentido, nego provimento ao recurso mantendo os tributos devidos a título de IRPJ, PIS, CSLL, COFINS e INSS, no valor de R$ 237.101,64, todos sobre o SIMPLES. (assinado digitalmente) Luiz Augusto de Souza Gonçalves - Presidente. (assinado digitalmente) Letícia Domingues Costa Braga - Relatora Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves (Presidente), Lívia De Carli Germano, Letícia Domingues Costa Braga, Luciana Yoshihara Arcangelo Zanin, Abel Nunes de Oliveira Neto, Daniel Ribeiro Silva, Cláudio de Andrade Camerano e Sérgio Abelson (suplente convocado).",LETICIA DOMINGUES COSTA BRAGA,07.829.802/0001-58,I P DE CARVALHO COMERCIO DE GAS,2135.0,50.0,"11000,00",1.0,2.0,20060125.0,4682600.0,MATADOURO,27115010.0,RJ,5805.0,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",provido,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10283.901232/2015-04,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,21/03/2019,30/04/2019,1302-003.451,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário, nos termos do relatório e voto do relator. A conselheira Maria Lúcia Miceli votou pelas conclusões do relator. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente (assinado digitalmente) Rogério Aparecido Gil - Relator Participaram da sessão de julgamento os conselheiros: Paulo Henrique Silva Figueiredo, Marcos Antônio Nepomuceno Feitosa, Ricardo Marozzi Gregório, Rogério Aparecido Gil, Maria Lúcia Miceli, Gustavo Guimarães da Fonseca, Flávio Machado Vilhena Dias e Luiz Tadeu Matosinho Machado (Presidente).",ROGERIO APARECIDO GIL,05.830.195/0001-10,ORIENT RELOGIOS DA AMAZONIA LTDA,2062.0,49.0,"135423480,00",5.0,2.0,19781103.0,2652300.0,MAUAZINHO,69075715.0,AM,255.0,"FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",negado,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
